task_id,read,update,scan,insert,mysql_back_log,mysql_key_buffer_size,mysql_max_connections,mysql_innodb_buffer_pool_size,mysql_max_connect_errors,mysql_open_files_limit,mysql_table_open_cache,mysql_max_allowed_packet,mysql_binlog_cache_size,mysql_max_heap_table_size,mysql_tmp_table_size,mysql_read_buffer_size,mysql_read_rnd_buffer_size,mysql_sort_buffer_size,mysql_join_buffer_size,mysql_thread_cache_size,mysql_ft_min_word_len,mysql_transaction_isolation,mysql_innodb_open_files,mysql_innodb_write_io_threads,mysql_innodb_read_io_threads,mysql_innodb_log_buffer_size,mysql_innodb_log_file_size,mysql_innodb_log_files_in_group,mysql_innodb_lock_wait_timeout,mysql_innodb_flush_log_at_trx_commit,mysql_resource,mysql_replicas,mysql_global_status_binlog_cache_use,mysql_global_status_connections,mysql_global_status_created_tmp_tables,mysql_global_status_error_log_buffered_bytes,mysql_global_status_innodb_buffer_pool_read_requests,mysql_global_status_innodb_buffer_pool_reads,mysql_global_status_innodb_buffer_pool_write_requests,mysql_global_status_innodb_data_fsyncs,mysql_global_status_innodb_data_reads,mysql_global_status_innodb_data_writes,mysql_global_status_innodb_dblwr_pages_written,mysql_global_status_innodb_dblwr_writes,mysql_global_status_innodb_log_write_requests,mysql_global_status_innodb_log_writes,mysql_global_status_innodb_os_log_fsyncs,mysql_global_status_innodb_page_size,mysql_global_status_innodb_pages_created,mysql_global_status_innodb_pages_read,mysql_global_status_innodb_pages_written,mysql_global_status_innodb_redo_log_logical_size,mysql_global_status_innodb_system_rows_read,mysql_global_status_innodb_system_rows_updated,mysql_global_status_opened_tables,mysql_global_status_queries,mysql_global_status_questions,mysql_global_status_select_scan,mysql_global_status_ssl_session_cache_size,mysql_global_status_ssl_session_cache_timeout,mysql_global_status_table_locks_immediate,mysql_global_status_table_open_cache_hits,mysql_global_status_table_open_cache_misses,mysql_global_status_table_open_cache_overflows,mysql_global_status_uptime_since_flush_status,mysql_global_variables_binlog_row_event_max_size,mysql_global_variables_binlog_stmt_cache_size,mysql_global_variables_binlog_transaction_dependency_history_size,mysql_global_variables_caching_sha2_password_digest_rounds,mysql_global_variables_connection_memory_chunk_size,mysql_global_variables_cte_max_recursion_depth,mysql_global_variables_delayed_insert_limit,mysql_global_variables_delayed_insert_timeout,mysql_global_variables_delayed_queue_size,mysql_global_variables_eq_range_index_dive_limit,mysql_global_variables_group_concat_max_len,mysql_global_variables_host_cache_size,mysql_global_variables_information_schema_stats_expiry,mysql_global_variables_innodb_adaptive_max_sleep_delay,mysql_global_variables_innodb_concurrency_tickets,mysql_global_variables_innodb_fill_factor,mysql_global_variables_innodb_ft_num_word_optimize,mysql_global_variables_innodb_idle_flush_pct,mysql_global_variables_innodb_io_capacity,mysql_global_variables_innodb_io_capacity_max,mysql_global_variables_innodb_lock_wait_timeout,mysql_global_variables_innodb_log_wait_for_flush_spin_hwm,mysql_global_variables_innodb_log_write_ahead_size,mysql_global_variables_innodb_lru_scan_depth,mysql_global_variables_innodb_old_blocks_time,mysql_global_variables_innodb_open_files,mysql_global_variables_innodb_page_size,mysql_global_variables_innodb_purge_batch_size,mysql_global_variables_innodb_purge_rseg_truncate_frequency,mysql_global_variables_innodb_rollback_segments,mysql_global_variables_innodb_thread_sleep_delay,mysql_global_variables_key_cache_age_threshold,mysql_global_variables_key_cache_block_size,mysql_global_variables_key_cache_division_limit,mysql_global_variables_max_connect_errors,mysql_global_variables_max_connections,mysql_global_variables_max_digest_length,mysql_global_variables_max_error_count,mysql_global_variables_max_length_for_sort_data,mysql_global_variables_max_points_in_geometry,mysql_global_variables_max_prepared_stmt_count,mysql_global_variables_max_sort_length,mysql_global_variables_mysqlx_max_connections,mysql_global_variables_net_buffer_length,mysql_global_variables_performance_schema_max_cond_classes,mysql_global_variables_performance_schema_max_digest_length,mysql_global_variables_performance_schema_max_file_handles,mysql_global_variables_performance_schema_max_memory_classes,mysql_global_variables_performance_schema_max_mutex_classes,mysql_global_variables_performance_schema_max_sql_text_length,mysql_global_variables_performance_schema_max_stage_classes,mysql_global_variables_performance_schema_max_statement_classes,mysql_global_variables_performance_schema_max_thread_classes,mysql_global_variables_performance_schema_session_connect_attrs_size,mysql_global_variables_preload_buffer_size,mysql_global_variables_query_alloc_block_size,mysql_global_variables_query_prealloc_size,mysql_global_variables_range_alloc_block_size,mysql_global_variables_replica_checkpoint_group,mysql_global_variables_replica_checkpoint_period,mysql_global_variables_rpl_read_size,mysql_global_variables_schema_definition_cache,mysql_global_variables_secondary_engine_cost_threshold,mysql_global_variables_select_into_buffer_size,mysql_global_variables_slave_checkpoint_group,mysql_global_variables_slave_checkpoint_period,mysql_global_variables_ssl_session_cache_timeout,mysql_global_variables_stored_program_cache,mysql_global_variables_stored_program_definition_cache,mysql_global_variables_table_definition_cache,mysql_global_variables_table_open_cache,mysql_global_variables_tablespace_definition_cache,mysql_global_variables_transaction_alloc_block_size,mysql_global_variables_transaction_prealloc_size
129,167.0,262015.0,3277.0,156415.0,360,110,8094,703,9981,47915,158,14,30,99,122,91,65,147,128,121,156,READ-UNCOMMITTED,457,27,25,104,78,8,30,2,14,1,0.0,13.67,24.67,1888.0,15196.0,852.0,1933.0,74.0,875.0,269.0,73.0,4.0,840.0,26.0,20.0,16384.0,147.0,851.0,214.0,512.0,4800.0,331.0,1875.33,86.33,78.67,37.0,128.0,300.0,12.33,1303.0,1875.33,1813.0,116.33,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,1007.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,30.0,400.0,8192.0,1024.0,1000.0,457.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9981.0,8094.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,479.0,158.0,256.0,8192.0,4096.0
130,170.0,441855.0,129855.0,883199.0,458,135,1126,545,3956,53109,371,64,54,55,202,213,35,155,34,61,248,SERIALIZABLE,853,39,30,124,86,9,32,1,19,1,0.0,12.67,22.0,1888.0,15192.0,849.0,1932.0,75.0,872.0,255.0,57.0,3.0,839.0,29.0,21.0,16384.0,147.0,848.0,198.0,512.0,4800.0,331.0,705.0,75.67,69.0,33.0,128.0,300.0,11.0,2472.0,705.0,580.0,60.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,659.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,32.0,400.0,8192.0,1024.0,1000.0,853.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,3956.0,1126.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,585.0,371.0,256.0,8192.0,4096.0
131,162.0,166143.0,4065.0,136575.0,300,590,5517,635,7282,60709,761,110,42,30,138,151,82,58,163,81,168,READ-COMMITTED,359,37,37,107,99,10,73,2,28,1,0.0,14.0,27.33,1888.0,15205.0,859.0,1932.0,74.0,882.0,252.0,54.0,3.0,839.0,29.0,20.0,16384.0,147.0,858.0,195.0,512.0,4800.0,331.0,148.67,93.67,85.67,41.0,128.0,300.0,13.67,3031.0,148.67,0.0,85.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,878.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,73.0,400.0,8192.0,1024.0,1000.0,359.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7282.0,5517.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,780.0,761.0,256.0,8192.0,4096.0
132,172.0,356095.0,2361.0,651775.0,429,385,1786,699,5952,54914,108,19,71,69,153,230,59,182,169,99,147,REPEATABLE-READ,486,33,22,110,19,9,34,2,25,1,0.0,14.0,26.33,1888.0,15203.0,860.0,1932.0,75.0,884.0,269.0,68.0,4.0,839.0,31.0,20.0,16384.0,147.0,860.0,209.0,512.0,4800.0,331.0,2110.33,92.33,84.33,39.67,128.0,300.0,13.33,1069.0,2110.33,2062.0,102.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,692.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,34.0,400.0,8192.0,1024.0,1000.0,486.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5952.0,1786.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,454.0,108.0,256.0,8192.0,4096.0
133,186.0,224639.0,12535.0,165119.0,401,442,1535,727,4818,50448,68,22,75,47,147,220,42,170,7,89,151,REPEATABLE-READ,443,34,17,102,21,9,42,2,26,1,0.0,14.0,26.67,1888.0,15203.0,854.0,1932.0,74.0,877.0,258.0,57.0,4.0,839.0,31.0,18.0,16384.0,147.0,853.0,198.0,512.0,4800.0,331.0,2269.33,91.67,83.67,40.0,128.0,300.0,13.33,910.0,2269.33,2231.67,86.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,679.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,42.0,400.0,8192.0,1024.0,1000.0,443.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,4818.0,1535.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,434.0,68.0,256.0,8192.0,4096.0
134,174.0,305151.0,2801.0,182015.0,344,417,2119,989,5785,38643,123,24,62,200,113,205,24,18,133,95,139,REPEATABLE-READ,381,32,24,113,17,8,30,2,26,1,0.0,14.67,29.33,1888.0,15201.0,853.0,1932.0,75.0,876.0,263.0,68.0,4.0,839.0,25.0,20.0,16384.0,147.0,852.0,209.0,512.0,4800.0,331.0,2035.33,101.67,93.0,43.67,128.0,300.0,14.33,1145.0,2035.33,1981.33,84.67,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,708.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,30.0,400.0,8192.0,1024.0,1000.0,381.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5785.0,2119.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,461.0,123.0,256.0,8192.0,4096.0
135,170.0,149119.0,1902.0,157567.0,497,356,4555,675,6179,46743,681,33,71,20,175,222,51,122,145,84,164,REPEATABLE-READ,417,42,23,106,40,9,37,2,27,1,0.0,13.0,23.33,1888.0,15193.0,847.0,1932.0,70.0,870.0,268.0,73.0,3.0,839.0,26.0,18.0,16384.0,147.0,846.0,214.0,512.0,4800.0,331.0,147.0,78.33,71.33,35.33,128.0,300.0,12.0,3031.0,147.0,0.0,82.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,830.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,37.0,400.0,8192.0,1024.0,1000.0,417.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6179.0,4555.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,740.0,681.0,256.0,8192.0,4096.0
136,168.0,448255.0,1701.0,987135.0,414,533,681,1024,5124,52044,178,27,75,44,143,244,70,210,153,177,192,REPEATABLE-READ,655,31,19,48,8,10,34,2,29,1,0.0,14.0,27.67,1888.0,15396.0,1193.0,1933.0,102.0,1213.0,274.0,59.0,20.0,840.0,29.0,17.0,16384.0,147.0,1193.0,200.0,512.0,4800.0,331.0,1727.67,94.67,86.67,41.33,128.0,300.0,13.67,1452.0,1727.67,1654.0,112.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,637.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,34.0,400.0,8192.0,1024.0,1000.0,655.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5124.0,681.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,489.0,178.0,256.0,8192.0,4096.0
137,171.0,250751.0,2609.0,104767.0,465,554,2710,654,6731,35830,86,9,84,58,231,234,30,113,99,128,174,SERIALIZABLE,605,36,34,99,28,9,94,2,28,1,0.0,14.67,29.33,1888.0,15264.0,970.0,1932.0,71.0,993.0,250.0,54.0,4.0,839.0,26.0,18.0,16384.0,147.0,969.0,195.0,512.0,4800.0,331.0,2189.67,100.67,92.0,44.0,128.0,300.0,14.67,991.0,2189.67,2145.33,96.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,738.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,94.0,400.0,8192.0,1024.0,1000.0,605.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6731.0,2710.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,443.0,86.0,256.0,8192.0,4096.0
139,170.0,145919.0,1821.0,158463.0,381,331,1937,968,6555,55669,426,121,67,51,161,192,55,192,225,165,150,REPEATABLE-READ,486,30,26,122,24,8,53,2,23,1,0.0,10.0,11.0,1888.0,15194.0,858.0,1932.0,76.0,881.0,255.0,54.0,5.0,839.0,29.0,20.0,16384.0,147.0,857.0,195.0,512.0,4798.0,331.0,459.67,35.67,31.67,16.67,128.0,300.0,5.67,2706.33,459.67,334.0,86.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,699.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,53.0,400.0,8192.0,1024.0,1000.0,486.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6555.0,1937.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,613.0,426.0,256.0,8192.0,4096.0
140,175.0,943615.0,3661.0,799743.0,439,466,397,782,9084,62432,156,126,125,26,102,81,46,38,161,104,198,READ-COMMITTED,504,40,3,116,10,10,62,2,21,1,0.0,14.0,28.0,1888.0,15193.0,848.0,1933.0,75.0,871.0,250.0,54.0,3.0,840.0,26.0,21.0,16384.0,147.0,847.0,195.0,512.0,4800.0,331.0,1877.0,94.67,86.67,42.0,128.0,300.0,14.0,1303.0,1877.0,1813.0,92.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,525.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,62.0,400.0,8192.0,1024.0,1000.0,504.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9084.0,397.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,478.0,156.0,256.0,8192.0,4096.0
141,160.0,316415.0,2689.0,308223.0,542,211,1202,716,6378,43546,127,74,121,33,220,131,75,78,142,116,221,SERIALIZABLE,639,38,40,87,25,9,38,2,22,1,0.0,14.33,28.67,1888.0,15193.0,850.0,1932.0,76.0,873.0,268.0,73.0,5.0,839.0,24.0,19.0,16384.0,147.0,849.0,214.0,512.0,4800.0,331.0,2035.33,98.0,89.67,43.0,128.0,300.0,14.33,1145.0,2035.33,1981.67,108.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,663.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,38.0,400.0,8192.0,1024.0,1000.0,639.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6378.0,1202.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,463.0,127.0,256.0,8192.0,4096.0
142,169.0,188799.0,4069.0,199167.0,479,257,654,639,8814,64645,214,82,49,2,256,146,26,87,165,161,170,READ-COMMITTED,624,41,36,96,8,10,40,2,24,1,0.0,13.33,24.33,1888.0,15191.0,845.0,1932.0,71.0,870.0,266.0,69.0,3.0,839.0,28.0,18.0,16384.0,147.0,846.0,210.0,512.0,4800.0,331.0,1576.0,82.67,75.33,36.33,128.0,300.0,12.0,1602.0,1576.0,1494.0,115.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,635.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,40.0,400.0,8192.0,1024.0,1000.0,624.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8814.0,654.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,507.0,214.0,256.0,8192.0,4096.0
143,164.0,168191.0,1915.0,145791.0,521,233,838,688,8886,59861,229,91,53,143,248,153,40,90,156,159,184,READ-COMMITTED,574,35,35,95,4,3,43,2,25,1,0.0,12.0,19.0,1888.0,15205.0,856.0,1933.0,74.0,879.0,272.0,73.0,4.0,840.0,29.0,19.0,16384.0,147.0,855.0,214.0,512.0,4800.0,331.0,1501.33,64.67,58.67,28.33,128.0,300.0,9.33,1674.0,1501.33,1417.0,49.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,644.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,43.0,400.0,8192.0,1024.0,1000.0,574.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8886.0,838.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,514.0,229.0,256.0,8192.0,4096.0
144,161.0,123583.0,1594.0,235647.0,420,250,664,672,8404,26582,265,81,64,115,247,136,21,69,150,155,172,READ-COMMITTED,631,41,38,92,9,10,30,2,24,1,0.0,12.67,21.33,1888.0,15194.0,851.0,1931.0,72.0,874.0,249.0,54.0,3.0,838.0,26.0,18.0,16384.0,147.0,850.0,195.0,512.0,4800.0,331.0,1321.0,73.33,66.67,32.33,128.0,300.0,11.0,1856.0,1321.0,1225.0,89.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,636.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,30.0,400.0,8192.0,1024.0,1000.0,631.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8404.0,664.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,532.0,265.0,256.0,8192.0,4096.0
145,171.0,260607.0,2111.0,232063.0,409,287,1416,676,9650,27331,271,79,65,42,234,138,14,69,150,149,179,READ-COMMITTED,446,37,38,92,16,10,30,2,7,1,0.0,13.33,24.33,1888.0,15193.0,845.0,1932.0,75.0,868.0,255.0,54.0,4.0,839.0,31.0,19.0,16384.0,147.0,844.0,195.0,512.0,4800.0,331.0,1322.0,84.67,77.33,36.33,128.0,300.0,12.0,1856.0,1322.0,1225.0,67.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,673.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,30.0,400.0,8192.0,1024.0,1000.0,446.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9650.0,1416.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,535.0,271.0,256.0,8192.0,4096.0
146,176.0,590847.0,5243.0,886271.0,315,154,6515,618,7903,25378,300,18,59,110,242,211,62,63,137,110,165,READ-COMMITTED,591,32,42,101,12,10,35,2,17,1,0.0,13.0,22.33,1888.0,15193.0,852.0,1932.0,72.0,876.0,264.0,69.0,4.0,839.0,25.0,17.0,16384.0,147.0,852.0,210.0,512.0,4800.0,331.0,1128.33,77.33,70.33,33.67,128.0,300.0,11.33,2049.0,1128.33,1020.0,91.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,928.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,35.0,400.0,8192.0,1024.0,1000.0,591.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7903.0,6515.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,550.0,300.0,256.0,8192.0,4096.0
147,166.0,247039.0,2551.0,171903.0,278,312,441,733,8357,49236,338,72,69,75,182,124,218,106,52,172,159,READ-UNCOMMITTED,400,44,33,66,19,9,111,2,19,1,0.0,14.67,29.67,1888.0,15325.67,847.0,1940.0,74.0,870.0,257.33,58.0,4.33,842.0,28.67,20.0,16384.0,147.0,846.0,199.0,512.0,4800.0,331.0,873.67,103.0,94.33,44.33,128.0,300.0,14.67,2307.0,873.67,751.33,122.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,569.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,111.0,400.0,8192.0,1024.0,1000.0,400.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8357.0,441.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,569.0,338.0,256.0,8192.0,4096.0
149,173.0,299775.0,2983.0,107711.0,448,387,1032,655,6964,21374,191,94,119,139,169,238,21,158,164,146,170,READ-COMMITTED,658,42,6,82,21,9,33,2,26,1,0.0,11.0,14.0,1888.0,15193.0,849.0,1932.0,73.0,872.0,256.0,56.0,3.0,839.0,31.0,19.0,16384.0,147.0,848.0,197.0,512.0,4800.0,331.0,1721.33,49.0,44.0,21.33,128.0,300.0,7.33,1452.0,1721.33,1654.0,69.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,654.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,33.0,400.0,8192.0,1024.0,1000.0,658.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6964.0,1032.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,495.0,191.0,256.0,8192.0,4096.0
150,165.0,412927.0,3115.0,430079.0,366,576,1227,951,8508,30533,262,76,31,10,226,142,3,74,148,155,143,SERIALIZABLE,301,57,54,108,14,10,36,2,29,1,0.0,10.67,13.33,1888.0,15198.0,850.0,1932.0,71.0,872.0,249.0,54.0,3.0,839.0,26.0,17.0,16384.0,147.0,849.0,195.0,512.0,4800.0,331.0,1317.0,45.0,40.33,20.33,128.0,300.0,7.0,1856.0,1317.0,1225.0,79.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,664.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,36.0,400.0,8192.0,1024.0,1000.0,301.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8508.0,1227.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,531.0,262.0,256.0,8192.0,4096.0
