task_id,read,update,scan,insert,redis_redis_tcp_keepalive,redis_repl_diskless_sync_delay,redis_maxmemory,redis_maxmemory_policy,redis_maxmemory_samples,redis_maxclients,redis_tcp_backlog,redis_list_max_ziplist_size,redis_hash_max_ziplist_entries,redis_hash_max_ziplist_value,redis_list_compress_depth,redis_set_max_intset_entries,redis_zset_max_ziplist_entries,redis_zset_max_ziplist_value,redis_hll_sparse_max_bytes,redis_hz,redis_active_defrag_ignore_bytes,redis_lua_time_limit,redis_resource,redis_replicas,redis_active_defrag_running,redis_allocator_frag_bytes,redis_allocator_frag_ratio,redis_allocator_rss_ratio,redis_aof_base_size_bytes,redis_aof_buffer_length,redis_aof_current_rewrite_duration_sec,redis_aof_delayed_fsync,redis_aof_enabled,redis_aof_last_bgrewrite_status,redis_aof_last_cow_size_bytes,redis_aof_last_rewrite_duration_sec,redis_aof_last_write_status,redis_aof_pending_bio_fsync,redis_aof_pending_rewrite,redis_aof_rewrite_in_progress,redis_aof_rewrite_scheduled,redis_blocked_clients,redis_client_recent_max_input_buffer_bytes,redis_client_recent_max_output_buffer_bytes,redis_clients_in_timeout_table,redis_cluster_connections,redis_cluster_enabled,redis_config_io_threads,redis_config_maxclients,redis_connected_clients,redis_connected_slaves,redis_connections_received_total,redis_cpu_sys_children_seconds_total,redis_cpu_sys_main_thread_seconds_total,redis_cpu_sys_seconds_total,redis_cpu_user_children_seconds_total,redis_cpu_user_main_thread_seconds_total,redis_cpu_user_seconds_total,redis_defrag_hits,redis_defrag_key_hits,redis_defrag_key_misses,redis_defrag_misses,redis_dump_payload_sanitizations,redis_evicted_keys_total,redis_expired_keys_total,redis_expired_stale_percentage,redis_expired_time_cap_reached_total,redis_exporter_last_scrape_connect_time_seconds,redis_exporter_last_scrape_duration_seconds,redis_exporter_last_scrape_error,redis_exporter_scrape_duration_seconds_sum,redis_exporter_scrape_duration_seconds_count,redis_exporter_scrapes_total,redis_io_threaded_reads_processed,redis_io_threaded_writes_processed,redis_io_threads_active,redis_keyspace_hits_total,redis_keyspace_misses_total,redis_last_key_groups_scrape_duration_milliseconds,redis_last_slow_execution_duration_seconds,redis_latest_fork_seconds,redis_lazyfree_pending_objects,redis_loading_dump_file,redis_master_repl_offset,redis_mem_clients_normal,redis_mem_clients_slaves,redis_mem_fragmentation_ratio,redis_mem_not_counted_for_eviction_bytes,redis_memory_used_lua_bytes,redis_memory_used_overhead_bytes,redis_memory_used_scripts_bytes,redis_memory_used_startup_bytes,redis_migrate_cached_sockets_total,redis_module_fork_in_progress,redis_module_fork_last_cow_size,redis_number_of_cached_scripts,redis_process_id,redis_pubsub_channels,redis_pubsub_patterns,redis_rdb_bgsave_in_progress,redis_rdb_changes_since_last_save,redis_rdb_current_bgsave_duration_sec,redis_rdb_last_bgsave_duration_sec,redis_rdb_last_bgsave_status,redis_rejected_connections_total,redis_repl_backlog_first_byte_offset,redis_repl_backlog_history_bytes,redis_repl_backlog_is_active,redis_replica_partial_resync_accepted,redis_replica_partial_resync_denied,redis_replica_resyncs_full,redis_second_repl_offset,redis_slave_expires_tracked_keys,redis_slowlog_last_id,redis_slowlog_length,redis_target_scrape_request_errors_total,redis_total_error_replies,redis_total_reads_processed,redis_total_writes_processed,redis_tracking_clients,redis_tracking_total_items,redis_tracking_total_keys,redis_tracking_total_prefixes,redis_unexpected_error_replies,redis_up,redis_uptime_in_seconds
109,99.0,73.0,77951.0,163.0,216,5,8802,volatile-random,5,98656,7212,1,724,980,1,845,873,181,1171,22,285,3424,22,1,0.0,393517.33,1.0,1.03,1.28,0.0,-1.0,0.0,1.0,1.0,7.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98656.0,1.0,0.0,7.0,0.22,3.11,3.15,1.38,2.16,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,185.85,16216.0,16216.0,0.0,0.0,0.0,49066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,2560.0,31744.0,1.17,184.0,6.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,292098.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,268577.0,268570.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
110,91.0,69.0,78847.0,156.0,261,9,9754,volatile-random,6,96129,5064,1,962,1003,3,823,950,93,2148,24,306,3166,24,1,0.0,394120.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96129.0,1.0,0.0,6.33,0.2,3.1,3.14,1.19,2.13,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,185.88,16221.33,16221.33,0.0,0.0,0.0,51938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.71,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,271489.67,271483.33,0.0,0.0,0.0,0.0,0.0,1.0,113.0
111,115.0,84.0,96127.0,183.0,174,6,704,volatile-random,13,43540,6389,3,748,1024,0,1014,956,254,1478,30,269,4054,8,1,0.0,428290.67,1.0,1.04,1.23,0.0,-1.0,0.0,1.0,1.0,7.37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43540.0,1.0,0.0,9.33,0.22,3.38,3.45,1.42,2.18,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,185.93,16231.33,16231.33,0.0,0.0,0.0,54729.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,8.25,184.0,2.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,318754.33,-1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,274263.67,274254.33,0.0,0.0,0.0,0.0,0.0,1.0,128.0
112,123.0,97.0,96575.0,184.0,372,6,8317,volatile-random,7,94086,4839,1,704,918,3,703,916,162,8595,33,406,2738,13,1,0.0,401160.0,1.0,1.03,1.25,0.0,-1.0,0.0,1.0,1.0,7.29,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94086.0,1.0,0.0,7.33,0.14,3.27,3.32,0.89,2.29,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,186.51,16242.33,16242.33,0.0,0.0,0.0,54092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,273623.67,273616.33,0.0,0.0,0.0,0.0,0.0,1.0,103.0
113,101.0,73.0,76671.0,169.0,386,6,6273,allkeys-random,6,99887,4004,4,669,826,3,862,852,197,1648,36,244,3422,19,1,0.0,363082.67,1.0,1.05,1.3,0.0,-1.0,0.0,1.0,1.0,8.49,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99887.0,1.0,0.0,4.0,0.21,2.95,2.99,1.26,2.29,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,186.87,16250.0,16250.0,0.0,0.0,0.0,35691.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.04,8.0,31744.0,1.17,184.0,6.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,595663.33,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,255256.0,255252.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0
114,100.0,72.0,81023.0,161.0,251,7,9225,allkeys-lru,15,92330,5204,1,728,795,3,919,896,131,1308,12,257,6375,21,1,0.0,437312.0,1.0,1.03,1.27,0.0,-1.0,0.0,1.0,1.0,7.43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92330.0,1.0,0.0,9.33,0.17,3.11,3.15,1.44,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,186.91,16261.33,16261.33,0.0,0.0,0.0,46392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,229442.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,265965.67,265956.33,0.0,0.0,0.0,0.0,0.0,1.0,85.0
115,94.0,70.0,76991.0,160.0,413,5,5112,noeviction,7,54264,4447,1,696,259,3,898,976,570,1925,45,202,3080,16,1,0.0,406976.0,1.0,1.04,1.29,0.0,-1.0,0.0,1.0,1.0,9.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,1.0,54264.0,1.0,0.0,10.33,0.17,3.07,3.14,1.38,2.16,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,186.97,16276.33,16276.33,0.0,0.0,0.0,42817.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,5720.0,0.0,1.05,2560.0,31744.0,8.72,184.0,3.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,260195.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,262400.67,262390.33,0.0,0.0,0.0,0.0,0.0,1.0,88.0
116,117.0,74.0,81023.0,164.0,395,2,7333,volatile-random,18,97826,5674,1,777,1009,3,727,876,549,8354,26,470,9321,5,1,0.0,395896.0,1.0,1.03,1.24,0.0,-1.0,0.0,1.0,1.0,7.61,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,97826.0,1.0,0.0,7.0,0.34,3.21,3.28,1.82,2.37,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.01,16289.0,16289.0,0.0,0.0,0.0,49941.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,223370.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,269432.0,269425.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0
117,96.0,72.0,78271.0,163.0,375,7,5826,allkeys-random,8,71224,4267,1,653,967,3,971,823,639,1004,22,232,3896,15,1,0.0,429714.67,1.0,1.05,1.28,0.0,-1.0,0.0,1.0,1.0,7.43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71224.0,1.0,0.0,11.0,0.12,3.09,3.14,1.0,2.31,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.06,16301.0,16301.0,0.0,0.0,0.0,53781.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.95,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,273324.0,273313.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
118,92.0,69.0,75583.0,153.0,272,4,4628,allkeys-lfu,4,73891,9865,1,555,857,2,690,775,993,7937,35,61,7786,9,1,0.0,394122.67,1.0,1.03,1.25,0.0,-1.0,0.0,1.0,1.0,7.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,73891.0,1.0,0.0,6.0,0.15,3.19,3.23,1.35,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.1,16310.0,16310.0,0.0,0.0,0.0,50903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.96,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,372106.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,270436.0,270430.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0
119,95.0,73.0,75199.0,166.0,225,8,4041,volatile-random,14,89689,2783,1,988,946,3,761,996,701,8127,40,166,7124,7,1,0.0,392032.0,1.0,1.03,1.3,0.0,-1.0,0.0,1.0,1.0,8.38,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89689.0,1.0,0.0,8.0,0.17,3.12,3.16,1.18,2.23,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.14,16321.0,16321.0,0.0,0.0,0.0,45274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.76,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,264792.0,264784.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0
120,93.0,72.0,75903.0,158.0,297,6,1603,noeviction,12,9575,3684,1,593,906,3,946,904,601,7352,29,219,9827,11,1,0.0,426392.0,1.0,1.04,1.24,0.0,-1.0,0.0,1.0,1.0,7.46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9575.0,1.0,0.0,9.0,0.2,3.09,3.17,1.28,2.15,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.19,16334.0,16334.0,0.0,0.0,0.0,50064.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.06,2560.0,31744.0,6.3,184.0,862184.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,324594.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,269631.0,269622.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0
121,96.0,71.0,80575.0,158.0,367,7,856,allkeys-random,16,28890,6017,1,684,885,3,882,854,490,9559,54,266,3718,13,1,0.0,422864.0,1.0,1.04,1.26,0.0,-1.0,0.0,1.0,1.0,7.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28890.0,1.0,0.0,11.67,0.14,3.37,3.42,1.22,2.11,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.24,16344.67,16344.67,0.0,0.0,0.0,46932.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.06,2560.0,31744.0,7.46,184.0,2.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,266515.33,266503.67,0.0,0.0,0.0,0.0,0.0,1.0,116.0
122,92.0,69.0,76543.0,166.0,391,7,2577,volatile-lru,9,90996,4049,1,766,932,3,693,614,692,2507,26,452,8846,17,1,0.0,396272.0,1.0,1.03,1.3,0.0,-1.0,0.0,1.0,1.0,8.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,1.0,90996.0,1.0,0.0,6.0,0.24,3.06,3.1,1.39,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.29,16356.0,16356.0,0.0,0.0,0.0,44509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5720.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,236878.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,264100.0,264094.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0
123,91.0,68.0,75647.0,163.0,382,8,2341,volatile-lru,10,95804,3227,1,751,988,3,597,325,521,3308,24,437,8775,12,1,0.0,445448.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95804.0,1.0,0.0,9.0,0.22,3.27,3.33,1.33,2.09,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.33,16368.0,16368.0,0.0,0.0,0.0,58814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,314429.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,278339.0,278330.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0
124,127.0,80.0,77695.0,168.0,356,10,3069,volatile-lru,10,92848,3213,1,879,990,3,600,183,450,3003,15,420,8287,12,1,0.0,411613.33,1.0,1.03,1.28,0.0,-1.0,0.0,1.0,1.0,7.34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,1.0,92848.0,1.0,0.0,10.67,0.19,3.14,3.19,1.43,2.26,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.39,16380.67,16380.67,0.0,0.0,0.0,41716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5720.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,242050.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,261327.33,261316.67,0.0,0.0,0.0,0.0,0.0,1.0,102.0
125,89.0,76.0,75903.0,157.0,409,8,2356,volatile-lru,11,96105,3485,1,749,975,3,525,327,530,3780,20,143,9481,10,1,0.0,382458.67,1.0,1.05,1.29,0.0,-1.0,0.0,1.0,1.0,8.35,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96105.0,1.0,0.0,7.67,0.22,3.19,3.24,1.34,1.91,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.44,16389.67,16389.67,0.0,0.0,0.0,51099.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,8.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245117.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,270596.33,270588.67,0.0,0.0,0.0,0.0,0.0,1.0,87.0
126,97.0,68.0,77119.0,160.0,379,9,2008,volatile-lru,8,87664,3774,1,717,1013,3,566,801,898,8918,32,440,4869,14,1,0.0,426408.0,1.0,1.03,1.26,0.0,-1.0,0.0,1.0,1.0,7.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87664.0,1.0,0.0,9.33,0.16,2.97,3.03,1.56,2.18,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,187.5,16399.33,16399.33,0.0,0.0,0.0,41707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26811.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,261257.67,261248.33,0.0,0.0,0.0,0.0,0.0,1.0,100.0
127,95.0,76.0,78719.0,163.0,380,10,1788,volatile-lru,8,86859,3794,1,734,1014,3,555,296,904,1645,32,320,4956,15,1,0.0,388032.0,1.0,1.03,1.26,0.0,-1.0,0.0,1.0,1.0,8.76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86859.0,1.0,0.0,7.0,0.14,3.14,3.18,1.42,2.21,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,188.55,16411.0,16411.0,0.0,0.0,0.0,43012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.07,184.0,5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246816.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,262540.0,262533.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0
128,103.0,84.0,76223.0,172.0,326,5,2054,volatile-lru,17,84686,2983,1,713,1002,0,583,418,946,2081,24,437,4282,14,1,0.0,407584.0,1.0,1.05,1.26,0.0,-1.0,0.0,1.0,1.0,7.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84686.0,1.0,0.0,10.0,0.19,3.18,3.26,1.36,2.13,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,188.6,16423.0,16423.0,0.0,0.0,0.0,51551.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.07,184.0,5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,352022.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,271101.0,271091.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0
129,93.0,76.0,77631.0,164.0,346,9,2767,volatile-lru,6,94824,2509,1,1011,957,2,620,796,831,7102,28,389,4428,13,1,0.0,426688.0,1.0,1.05,1.28,0.0,-1.0,0.0,1.0,1.0,7.36,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,94824.0,1.0,0.0,11.33,0.12,3.11,3.16,0.92,2.16,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,188.66,16435.33,16435.33,0.0,0.0,0.0,46706.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,266296.67,266285.33,0.0,0.0,0.0,0.0,0.0,1.0,103.0
130,114.0,76.0,78463.0,164.0,399,9,1327,volatile-lru,7,97084,553,1,798,982,3,659,743,876,3307,19,408,9160,16,1,0.0,395696.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97084.0,1.0,0.0,10.33,0.18,3.18,3.24,1.4,2.1,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,188.72,16450.33,16450.33,0.0,0.0,0.0,43487.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,8.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,347134.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,263061.67,263051.33,0.0,0.0,0.0,0.0,0.0,1.0,89.0
131,96.0,65.0,80255.0,157.0,364,8,2225,allkeys-lru,8,88686,1043,1,775,994,1,801,876,911,8906,37,433,5242,6,1,0.0,398466.67,1.0,1.03,1.23,0.0,-1.0,0.0,1.0,1.0,8.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13653.33,0.0,0.0,0.0,0.0,1.0,88686.0,1.0,0.0,10.33,0.14,3.28,3.32,0.93,2.02,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.77,16460.33,16460.33,0.0,0.0,0.0,49867.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.09,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,269463.67,269453.33,0.0,0.0,0.0,0.0,0.0,1.0,100.0
132,99.0,71.0,90559.0,166.0,366,8,2228,allkeys-lru,8,88104,137,1,783,993,1,819,516,930,8902,34,447,5655,6,1,0.0,349661.33,1.0,1.03,1.23,0.0,-1.0,0.0,1.0,1.0,7.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88104.0,1.0,0.0,4.0,0.23,3.1,3.15,1.3,2.29,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,188.79,16464.0,16464.0,0.0,0.0,0.0,50464.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.04,8.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,388567.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,269969.0,269965.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0
133,101.0,72.0,75071.0,169.0,386,9,1919,allkeys-lru,7,81410,1290,1,829,960,1,840,867,908,9192,32,378,4904,8,1,0.0,393682.67,1.0,1.05,1.29,0.0,-1.0,0.0,1.0,1.0,7.46,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81410.0,1.0,0.0,4.0,0.23,3.35,3.38,1.58,2.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,188.81,16467.0,16467.0,0.0,0.0,0.0,57091.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.01,184.0,4.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100957.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,276542.0,276538.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0
